,stock_price_at_STO_offer,STO_strike,STO_days_long,STO_offer_ARR,stock_price_at_open,STO_ask_fee%,STO_offer_strike_delta%,STO_open_strike_delta%,Closed_xtn_Profit$,Closed_xtn_Profit%,45 day SMA,30 day SMA,15 day SMA,10 day SMA,Yearly Min,Yearly Max,1 days old,2 days old,3 days old,4 days old,5 days old,45 day vel,30 day vel,15 day vel,10 day vel,5 day vel,2 day vel,ER - Expiry,label
2770,79.39,79.0,21,0.22987781836503302,79.59,0.01322584708401562,-0.004912457488348666,-0.00741299158185706,1040.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2771,78.95,79.5,21,0.150803703368618,79.15,0.008676377454084864,0.006966434452184891,0.004421983575489505,675.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2772,79.15,79.5,21,0.160304424991728,79.39,0.009222994314592545,0.004421983575489505,0.001385564932611153,720.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2773,79.39,79.5,21,0.16967172307895298,79.59,0.00976193475248772,0.001385564932611153,-0.0011307953260460285,765.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2774,78.95,80.0,21,0.110075695889502,79.15,0.006333122229259024,0.013299556681443916,0.010739102969046042,490.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2775,79.15,80.0,21,0.11638540444604902,79.39,0.00669614655716993,0.010739102969046042,0.0076835873535709715,520.0000000000001,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2776,79.39,80.0,21,0.121506846850089,79.59,0.006990804887265399,0.0076835873535709715,0.005151400929765002,545.0000000000001,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2777,78.95,80.5,21,0.077052987122652,79.15,0.004433185560481317,0.01963267891070294,0.01705622236260258,340.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2778,79.15,80.5,21,0.08234816352314799,79.39,0.004737839545167403,0.01705622236260258,0.01398160977453079,365.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2779,79.39,80.5,21,0.08538318967844098,79.59,0.004912457488348659,0.01398160977453079,0.011433597185576034,380.00000000000006,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2780,78.95,81.0,21,0.053937090985855994,79.15,0.003103229892336922,0.025965801139961966,0.023373341756159117,235.00000000000003,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2781,79.15,81.0,21,0.05819270222302401,79.59,0.003348073278584965,0.023373341756159117,0.017715793441387066,255.00000000000006,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2782,79.39,81.0,21,0.058016782730222996,79.59,0.003337951883108704,0.02027963219549061,0.017715793441387066,255.00000000000006,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2783,78.95,81.5,21,0.036324979643536,79.15,0.002089930335655478,0.03229892336922099,0.029690461149715654,155.0,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
2784,79.39,81.5,21,0.039407626005433995,79.59,0.002267288071545535,0.026577654616450428,0.023997989697198095,169.99999999999997,1.0,81.16644475555549,81.07166700000002,80.58800053333334,80.59100049999988,79.5,92.58000200000001,80.370003,80.269997,79.870003,80.120003,80.860001,-0.026312245718050083,-0.06894992213570635,-0.013857074999999748,-0.07763604242424214,0.1919998000000021,0.4599990000000105,-20,1
