Unnamed: 0,stock_price_at_STO_offer,STO_ask_fee,STO_ask_fee_type,STO_offer_datetime,STO_strike,STO_expiry_datetime,STO_days_long,STO_offer_ARR,STO_offer_TQI,STO_offer_strike_delta,STO_xtn_state,STO_contracts,option_type,stock_price_BTC_offer,BTC_bid_fee,BTC_bid_fee_type,BTC_offer_datetime,BTC_contracts,stock_price_at_open,STO_open_fee,STO_open_commsn,STO_open_proceeds,STO_open_datetime,STO_open_ARR,STO_open_TQI,STO_open_strike_delta,stock_price_at_close,STO_close_strike_delta,BTC_close_commsn,BTC_close_proceeds,STO_close_datetime,STO_close_ARR,STO_close_TQI,Called_close_fee,Called_close_commsn,Called_close_proceeds,STO_xtn_net_proceeds
2395,2395,80.74,0.73,Mid,2017-06-30 11:30:00,81.5,2017-07-21 16:00:00,21.0,0.1571475754037062,0.11943215730681753,0.7600000000000051,ClosedExpired,10.0,C,,,,,,81.16,0.73,10.0,720.0,2017-06-30 13:30:00,0.1563343425097984,0.053153676453332,0.3400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,720.0
2396,2396,80.79,0.645,Mid,2017-07-05 11:30:00,81.5,2017-07-21 16:00:00,16.0,0.1821272744151504,0.12931036483475564,0.7099999999999937,ClosedExpired,10.0,C,,,,,,80.85,0.645,10.0,635.0,2017-07-05 15:30:00,0.18199211502782933,0.1182948747680901,0.6500000000000057,80.13,,,,2017-07-21 16:00:00,,,,,,635.0
2397,2397,80.75,0.645,Mid,2017-07-05 13:30:00,81.5,2017-07-21 16:00:00,16.0,0.18221749226006195,0.13666311919504645,0.75,ClosedExpired,10.0,C,,,,,,80.85,0.645,10.0,635.0,2017-07-05 15:30:00,0.18199211502782933,0.1182948747680901,0.6500000000000057,80.13,,,,2017-07-21 16:00:00,,,,,,635.0
2407,2407,82.98,1.87,Mid,2017-06-19 11:30:00,82.0,2017-07-21 16:00:00,32.0,0.2570461255724271,-0.2519052030609796,-0.980000000000004,ClosedExpired,10.0,C,,,,,,83.0,1.87,10.0,1860.0,2017-06-19 13:30:00,0.256984186746988,-0.256984186746988,-1.0,80.13,,,,2017-07-21 16:00:00,,,,,,1860.0
2408,2408,82.72,1.69,Mid,2017-06-19 15:30:00,82.0,2017-07-21 16:00:00,32.0,0.23303387935203096,-0.16778439313346202,-0.7199999999999989,ClosedExpired,10.0,C,,,,,,82.74,1.69,10.0,1680.0,2017-06-19 16:00:00,0.2329775501571187,-0.17240338711626665,-0.7399999999999949,80.13,,,,2017-07-21 16:00:00,,,,,,1680.0
2409,2409,82.09,1.41,Mid,2017-06-20 11:30:00,82.0,2017-07-21 16:00:00,31.0,0.20223672680260452,-0.018201305412235098,-0.09000000000000341,ClosedExpired,10.0,C,,,,,,82.16,1.41,10.0,1400.0,2017-06-20 13:30:00,0.20206442189904827,-0.032330307503847036,-0.1599999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,1400.0
2410,2410,82.16,1.45,Mid,2017-06-20 13:30:00,82.0,2017-07-21 16:00:00,31.0,0.2077967459245532,-0.0332474793479278,-0.1599999999999966,ClosedExpired,10.0,C,,,,,,82.33,1.45,10.0,1440.0,2017-06-20 15:30:00,0.2073676745434385,-0.06843133259933434,-0.3299999999999983,80.13,,,,2017-07-21 16:00:00,,,,,,1440.0
2411,2411,81.4,1.03,Mid,2017-06-21 15:30:00,82.0,2017-07-21 16:00:00,30.0,0.15395167895167894,0.0923710073710065,0.5999999999999943,ClosedExpired,10.0,C,,,,,,81.46,1.03,10.0,1020.0,2017-06-21 16:00:00,0.1538382846386775,0.0830726737048868,0.5400000000000063,80.13,,,,2017-07-21 16:00:00,,,,,,1020.0
2412,2412,81.05,0.885,Mid,2017-06-22 13:30:00,82.0,2017-07-21 16:00:00,29.0,0.13743113020910888,0.13055957369865384,0.9500000000000028,ClosedExpired,10.0,C,,,,,,81.16,0.885,10.0,875.0,2017-06-22 15:30:00,0.13724486327560714,0.11528568515151047,0.8400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,875.0
2413,2413,81.37,0.955,Mid,2017-06-23 15:30:00,82.0,2017-07-21 16:00:00,28.0,0.15299382011622395,0.0963861066732204,0.6299999999999955,ClosedExpired,10.0,C,,,,,,81.59,0.955,10.0,945.0,2017-06-23 16:00:00,0.15258128622205105,0.0625583273510404,0.4099999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,945.0
2414,2414,81.26,0.78,Mid,2017-06-26 13:30:00,82.0,2017-07-21 16:00:00,25.0,0.14014275166133394,0.10370563622938643,0.7399999999999949,ClosedExpired,10.0,C,,,,,,81.27,0.78,10.0,770.0,2017-06-26 15:30:00,0.14012550756736802,0.1022916205241792,0.730000000000004,80.13,,,,2017-07-21 16:00:00,,,,,,770.0
2415,2415,81.33,0.775,Mid,2017-06-27 13:30:00,82.0,2017-07-21 16:00:00,24.0,0.14492141071355386,0.09709734517808133,0.6700000000000017,ClosedExpired,10.0,C,,,,,,81.4,0.775,10.0,765.0,2017-06-27 15:30:00,0.14479678542178542,0.08687807125307043,0.5999999999999943,80.13,,,,2017-07-21 16:00:00,,,,,,765.0
2416,2416,81.39,0.85,Mid,2017-06-28 11:30:00,82.0,2017-07-21 16:00:00,23.0,0.16573449360833775,0.10109804110108593,0.6099999999999994,ClosedExpired,10.0,C,,,,,,81.59,0.85,10.0,840.0,2017-06-28 13:30:00,0.16532823182721668,0.06778457504915827,0.4099999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,840.0
2417,2417,80.74,0.535,Mid,2017-06-30 11:30:00,82.0,2017-07-21 16:00:00,21.0,0.11516979841230525,0.1451139459995052,1.2600000000000051,ClosedExpired,10.0,C,,,,,,81.16,0.535,10.0,525.0,2017-06-30 13:30:00,0.11457379896266047,0.0962419911286352,0.8400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,525.0
2425,2425,83.06,1.665,Mid,2017-06-16 11:30:00,82.5,2017-07-21 16:00:00,35.0,0.2090485363420591,-0.11706718035155354,-0.5600000000000023,ClosedExpired,10.0,C,,,,,,83.3,1.665,10.0,1655.0,2017-06-16 15:30:00,0.208446235637112,-0.16675698850968898,-0.7999999999999972,80.13,,,,2017-07-21 16:00:00,,,,,,1655.0
2426,2426,83.07,1.65,Mid,2017-06-16 13:30:00,82.5,2017-07-21 16:00:00,35.0,0.2071402775628128,-0.11806995821080188,-0.5699999999999932,ClosedExpired,10.0,C,,,,,,83.3,1.65,10.0,1640.0,2017-06-16 15:30:00,0.20656834162236326,-0.16525467329789,-0.7999999999999972,80.13,,,,2017-07-21 16:00:00,,,,,,1640.0
2427,2427,83.3,1.77,Mid,2017-06-16 15:30:00,82.5,2017-07-21 16:00:00,35.0,0.22159149374035328,-0.17727319499228197,-0.7999999999999972,ClosedExpired,10.0,C,,,,,,83.45,1.77,10.0,1760.0,2017-06-16 16:00:00,0.22119318668150306,-0.21013352734742846,-0.9500000000000028,80.13,,,,2017-07-21 16:00:00,,,,,,1760.0
2428,2428,82.98,1.54,Mid,2017-06-19 11:30:00,82.5,2017-07-21 16:00:00,32.0,0.2116850445890576,-0.10160882140274848,-0.4800000000000039,ClosedExpired,10.0,C,,,,,,83.0,1.54,10.0,1530.0,2017-06-19 13:30:00,0.21163403614457832,-0.10581701807228916,-0.5,80.13,,,,2017-07-21 16:00:00,,,,,,1530.0
2429,2429,82.09,1.145,Mid,2017-06-20 11:30:00,82.5,2017-07-21 16:00:00,31.0,0.16422769658793065,0.06733335560105101,0.4099999999999966,ClosedExpired,10.0,C,,,,,,82.16,1.145,10.0,1135.0,2017-06-20 13:30:00,0.16408777523007825,0.05578984357822716,0.3400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,1135.0
2430,2430,82.16,1.185,Mid,2017-06-20 13:30:00,82.5,2017-07-21 16:00:00,31.0,0.16982009925558314,0.05773883374689885,0.3400000000000034,ClosedExpired,10.0,C,,,,,,82.33,1.185,10.0,1175.0,2017-06-20 15:30:00,0.16946944436825834,0.028809805542604205,0.1700000000000017,80.13,,,,2017-07-21 16:00:00,,,,,,1175.0
2431,2431,81.4,0.81,Mid,2017-06-21 15:30:00,82.5,2017-07-21 16:00:00,30.0,0.12106879606879607,0.133175675675675,1.0999999999999943,ClosedExpired,10.0,C,,,,,,81.46,0.81,10.0,800.0,2017-06-21 16:00:00,0.1209796219003192,0.12581880677633273,1.0400000000000065,80.13,,,,2017-07-21 16:00:00,,,,,,800.0
2432,2432,81.05,0.69,Mid,2017-06-22 13:30:00,82.5,2017-07-21 16:00:00,29.0,0.10714969473930523,0.1553670573719929,1.4500000000000028,ClosedExpired,10.0,C,,,,,,81.16,0.69,10.0,680.0,2017-06-22 15:30:00,0.10700446967250726,0.1433859893611601,1.3400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,680.0
2433,2433,81.37,0.75,Mid,2017-06-23 15:30:00,82.5,2017-07-21 16:00:00,28.0,0.12015221475096123,0.13577200266858566,1.1299999999999957,ClosedExpired,10.0,C,,,,,,81.59,0.75,10.0,740.0,2017-06-23 16:00:00,0.11982823525291965,0.10904369408015648,0.9099999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,740.0
2434,2434,81.33,0.575,Mid,2017-06-27 13:30:00,82.5,2017-07-21 16:00:00,24.0,0.1075223369810238,0.12580113426779804,1.1700000000000017,ClosedExpired,10.0,C,,,,,,81.4,0.575,10.0,564.9999999999999,2017-06-27 15:30:00,0.10742987305487303,0.11817286036035972,1.0999999999999943,80.13,,,,2017-07-21 16:00:00,,,,,,564.9999999999999
2435,2435,81.39,0.645,Mid,2017-06-28 11:30:00,82.5,2017-07-21 16:00:00,23.0,0.1257632333851504,0.1395971890575169,1.1099999999999994,ClosedExpired,10.0,C,,,,,,81.59,0.645,10.0,635.0,2017-06-28 13:30:00,0.125454952386535,0.11416400667174645,0.9099999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,635.0
2447,2447,82.09,0.915,Mid,2017-06-20 11:30:00,83.0,2017-07-21 16:00:00,31.0,0.13123872696764766,0.11942724154055888,0.9099999999999966,ClosedExpired,10.0,C,,,,,,82.16,0.915,10.0,905.0,2017-06-20 13:30:00,0.13112691208342495,0.1101466061500774,0.8400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,905.0
2448,2448,82.16,0.945,Mid,2017-06-20 13:30:00,83.0,2017-07-21 16:00:00,31.0,0.13542615510255362,0.11375797028614552,0.8400000000000034,ClosedExpired,10.0,C,,,,,,82.33,0.945,10.0,935.0,2017-06-20 15:30:00,0.13514651892658575,0.09054816768081267,0.6700000000000017,80.13,,,,2017-07-21 16:00:00,,,,,,935.0
2449,2449,81.4,0.625,Mid,2017-06-21 15:30:00,83.0,2017-07-21 16:00:00,30.0,0.09341728091728092,0.14946764946764896,1.5999999999999943,ClosedExpired,10.0,C,,,,,,81.46,0.625,10.0,615.0,2017-06-21 16:00:00,0.0933484736885179,0.14375664948031813,1.5400000000000065,80.13,,,,2017-07-21 16:00:00,,,,,,615.0
2450,2450,81.05,0.53,Mid,2017-06-22 13:30:00,83.0,2017-07-21 16:00:00,29.0,0.08230338871279969,0.16049160798995962,1.9500000000000028,ClosedExpired,10.0,C,,,,,,81.16,0.53,10.0,520.0,2017-06-22 15:30:00,0.08219183902380994,0.15123298380381056,1.8400000000000036,80.13,,,,2017-07-21 16:00:00,,,,,,520.0
2451,2451,81.37,0.575,Mid,2017-06-23 15:30:00,83.0,2017-07-21 16:00:00,28.0,0.09211669797573692,0.15015021770045076,1.6299999999999957,ClosedExpired,10.0,C,,,,,,81.59,0.575,10.0,564.9999999999999,2017-06-23 16:00:00,0.09186831369390504,0.1295343223084058,1.4099999999999966,80.13,,,,2017-07-21 16:00:00,,,,,,564.9999999999999
2462,2462,82.09,0.715,Mid,2017-06-20 11:30:00,83.5,2017-07-21 16:00:00,31.0,0.10255266642827107,0.1445992596638619,1.4099999999999966,ClosedExpired,10.0,C,,,,,,82.16,0.715,10.0,705.0,2017-06-20 13:30:00,0.10246529195590036,0.13730349122090682,1.3400000000000034,80.13,,,,2017-07-21 16:00:00,,,,,,705.0
2463,2463,82.16,0.745,Mid,2017-06-20 13:30:00,83.5,2017-07-21 16:00:00,31.0,0.10676453497502904,0.14306447686653928,1.3400000000000034,ClosedExpired,10.0,C,,,,,,82.33,0.745,10.0,735.0,2017-06-20 15:30:00,0.1065440810585253,0.12465657483847478,1.1700000000000017,80.13,,,,2017-07-21 16:00:00,,,,,,735.0
2476,2476,82.09,0.545,Mid,2017-06-20 11:30:00,84.0,2017-07-21 16:00:00,31.0,0.07816951496980105,0.14930377359231975,1.9099999999999968,ClosedExpired,10.0,C,,,,,,82.16,0.545,10.0,535.0000000000001,2017-06-20 13:30:00,0.07810291484750448,0.1437093633194085,1.8400000000000036,80.13,,,,2017-07-21 16:00:00,,,,,,535.0000000000001
2477,2477,82.16,0.5700000000000001,Mid,2017-06-20 13:30:00,84.0,2017-07-21 16:00:00,31.0,0.08168561736344505,0.15030153594873918,1.8400000000000036,ClosedExpired,10.0,C,,,,,,82.33,0.5700000000000001,10.0,560.0000000000001,2017-06-20 15:30:00,0.08151694792397238,0.136133303033034,1.6700000000000017,80.13,,,,2017-07-21 16:00:00,,,,,,560.0000000000001
2499,2499,83.06,0.52,Mid,2017-06-16 11:30:00,85.0,2017-07-21 16:00:00,35.0,0.06528843177049294,0.12665955763475614,1.9399999999999975,ClosedExpired,10.0,C,,,,,,83.3,0.52,10.0,510.0,2017-06-16 15:30:00,0.06510032584462358,0.11067055393586024,1.7000000000000028,80.13,,,,2017-07-21 16:00:00,,,,,,510.0
2532,2532,80.0,2.705,Mid,2017-07-07 11:30:00,78.0,2017-07-28 16:00:00,21.0,0.5876934523809524,-1.1753869047619048,-2.0,ClosedCalled,10.0,C,,,,,,80.13,2.705,10.0,2695.0,2017-07-07 15:30:00,0.5867399998811456,-1.2497561997468374,-2.1299999999999955,79.59,,,,2017-07-28 16:00:00,,,-1.5900000000000034,10.0,-1600.0000000000034,1094.9999999999966
2533,2533,79.99,2.7,Mid,2017-07-07 13:30:00,78.0,2017-07-28 16:00:00,21.0,0.5866804779168825,-1.167494151054593,-1.9899999999999949,ClosedCalled,10.0,C,,,,,,80.13,2.7,10.0,2690.0,2017-07-07 15:30:00,0.5856554527464299,-1.2474461143498932,-2.1299999999999955,79.59,,,,2017-07-28 16:00:00,,,-1.5900000000000034,10.0,-1600.0000000000034,1089.9999999999966
2534,2534,80.0,2.335,Mid,2017-07-07 11:30:00,78.5,2017-07-28 16:00:00,21.0,0.5073065476190476,-0.7609598214285713,-1.5,ClosedCalled,10.0,C,,,,,,80.13,2.335,10.0,2325.0,2017-07-07 15:30:00,0.5064835119121903,-0.8255681244168679,-1.6299999999999957,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,1224.9999999999966
2535,2535,79.99,2.335,Mid,2017-07-07 13:30:00,78.5,2017-07-28 16:00:00,21.0,0.5073699688651557,-0.7559812536090794,-1.4899999999999949,ClosedCalled,10.0,C,,,,,,80.13,2.335,10.0,2325.0,2017-07-07 15:30:00,0.5064835119121903,-0.8255681244168679,-1.6299999999999957,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,1224.9999999999966
2536,2536,80.19,2.37,Mid,2017-07-11 11:30:00,78.5,2017-07-28 16:00:00,17.0,0.6345590986113863,-1.0724048766532412,-1.6899999999999975,ClosedCalled,10.0,C,,,,,,80.54,2.37,10.0,2360.0,2017-07-11 13:30:00,0.6318015162359953,-1.2888750931214346,-2.0400000000000063,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,1259.9999999999966
2537,2537,80.35,2.175,Mid,2017-07-19 11:30:00,78.5,2017-07-28 16:00:00,9.0,1.0978012860402404,-2.0309323791744385,-1.8499999999999943,ClosedCalled,10.0,C,,,,,,80.41,2.175,10.0,2164.9999999999995,2017-07-19 13:30:00,1.0969821332338432,-2.0952358744766366,-1.9099999999999968,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,1064.9999999999961
2538,2538,80.41,2.215,Mid,2017-07-19 13:30:00,78.5,2017-07-28 16:00:00,9.0,1.1171565172933162,-2.13376894803023,-1.9099999999999968,ClosedCalled,10.0,C,,,,,,80.79,2.215,10.0,2205.0,2017-07-19 15:30:00,1.1119019130530454,-2.546255380891481,-2.2900000000000063,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,1104.9999999999966
2539,2539,80.06,1.885,Mid,2017-07-21 15:30:00,78.5,2017-07-28 16:00:00,7.0,1.227695299953606,-1.9152046679276282,-1.5600000000000025,ClosedCalled,10.0,C,,,,,,80.13,1.885,10.0,1875.0,2017-07-21 16:00:00,1.226622809363356,-1.9993951792622648,-1.6299999999999957,79.59,,,,2017-07-28 16:00:00,,,-1.0900000000000034,10.0,-1100.0000000000034,774.9999999999966
2540,2540,80.0,1.99,Mid,2017-07-07 11:30:00,79.0,2017-07-28 16:00:00,21.0,0.4323511904761905,-0.4323511904761905,-1.0,ClosedCalled,10.0,C,,,,,,80.13,1.99,10.0,1980.0,2017-07-07 15:30:00,0.4316497596168132,-0.487764228366997,-1.1299999999999957,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1379.9999999999966
2541,2541,79.99,1.98,Mid,2017-07-07 13:30:00,79.0,2017-07-28 16:00:00,21.0,0.4302323504723805,-0.4259300269676545,-0.9899999999999948,ClosedCalled,10.0,C,,,,,,80.13,1.98,10.0,1970.0,2017-07-07 15:30:00,0.4294806653473819,-0.4853131518425397,-1.1299999999999957,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1369.9999999999966
2542,2542,80.19,1.995,Mid,2017-07-11 11:30:00,79.0,2017-07-28 16:00:00,17.0,0.5341541779450276,-0.6356434717545817,-1.1899999999999975,ClosedCalled,10.0,C,,,,,,80.54,1.995,10.0,1985.0,2017-07-11 13:30:00,0.5318329218948568,-0.8190226997180827,-1.5400000000000065,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1384.9999999999966
2543,2543,80.54,2.2300000000000004,Mid,2017-07-11 13:30:00,79.0,2017-07-28 16:00:00,17.0,0.5944799076819703,-0.9154990578302379,-1.5400000000000065,ClosedCalled,10.0,C,,,,,,80.58,2.2300000000000004,10.0,2220.0000000000005,2017-07-11 15:30:00,0.5941848072065761,-0.938811995386389,-1.5799999999999983,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1619.999999999997
2544,2544,80.73,2.2300000000000004,Mid,2017-07-13 13:30:00,79.0,2017-07-28 16:00:00,15.0,0.6721582228828606,-1.1628337255873515,-1.7300000000000042,ClosedCalled,10.0,C,,,,,,80.87,2.2300000000000004,10.0,2220.0000000000005,2017-07-13 15:30:00,0.6709946003874532,-1.2547599027245404,-1.8700000000000043,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1619.999999999997
2545,2545,80.87,2.3200000000000003,Mid,2017-07-13 15:30:00,79.0,2017-07-28 16:00:00,15.0,0.6980750999546597,-1.3054004369152168,-1.8700000000000043,ClosedCalled,10.0,C,,,,,,81.02,2.3200000000000003,10.0,2310.0000000000005,2017-07-13 16:00:00,0.6967826874022875,-1.4075010285526182,-2.019999999999996,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1709.999999999997
2546,2546,80.81,2.26,Mid,2017-07-14 11:30:00,79.0,2017-07-28 16:00:00,14.0,0.7291353616065903,-1.31973500450793,-1.8100000000000025,ClosedCalled,10.0,C,,,,,,81.07,2.26,10.0,2249.9999999999995,2017-07-14 13:30:00,0.7267969479638408,-1.504469682285145,-2.069999999999993,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1649.9999999999961
2547,2547,80.53,1.955,Mid,2017-07-18 13:30:00,79.0,2017-07-28 16:00:00,10.0,0.8860983484415746,-1.35573047311561,-1.5300000000000011,ClosedCalled,10.0,C,,,,,,80.63,1.955,10.0,1945.0,2017-07-18 15:30:00,0.8849993798834181,-1.4425489892099677,-1.6299999999999957,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1344.9999999999966
2548,2548,80.35,1.78,Mid,2017-07-19 11:30:00,79.0,2017-07-28 16:00:00,9.0,0.8984304777708637,-1.212881144990661,-1.3499999999999943,ClosedCalled,10.0,C,,,,,,80.41,1.78,10.0,1770.0,2017-07-19 13:30:00,0.8977600906465477,-1.2658417278116292,-1.4099999999999966,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1169.9999999999966
2549,2549,80.41,1.815,Mid,2017-07-19 13:30:00,79.0,2017-07-28 16:00:00,9.0,0.9154126766985864,-1.2907318741450038,-1.4099999999999966,ClosedCalled,10.0,C,,,,,,80.79,1.815,10.0,1805.0,2017-07-19 15:30:00,0.911106985187936,-1.6308815034864108,-1.7900000000000065,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1204.9999999999966
2550,2550,80.9,2.1950000000000003,Mid,2017-07-20 11:30:00,79.0,2017-07-28 16:00:00,8.0,1.237909456118665,-2.3520279666254704,-1.9000000000000057,ClosedCalled,10.0,C,,,,,,81.05,2.1950000000000003,10.0,2185.0000000000005,2017-07-20 13:30:00,1.2356184454040715,-2.5330178130783434,-2.0499999999999967,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,1584.999999999997
2551,2551,80.06,1.495,Mid,2017-07-21 15:30:00,79.0,2017-07-28 16:00:00,7.0,0.973689375825274,-1.0321107383747925,-1.0600000000000025,ClosedCalled,10.0,C,,,,,,80.13,1.495,10.0,1485.0,2017-07-21 16:00:00,0.9728387798399032,-1.0993078212190859,-1.1299999999999957,79.59,,,,2017-07-28 16:00:00,,,-0.5900000000000034,10.0,-600.0000000000034,884.9999999999966
2552,2552,81.39,2.695,Mid,2017-06-28 11:30:00,79.5,2017-07-28 16:00:00,30.0,0.4028648073063849,-0.7614144858090677,-1.8900000000000008,ClosedCalled,10.0,C,,,,,,81.59,2.695,10.0,2685.0,2017-06-28 13:30:00,0.4018772725415696,-0.8399234996118817,-2.0900000000000034,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,2584.999999999997
2553,2553,80.74,2.2,Mid,2017-06-30 11:30:00,79.5,2017-07-28 16:00:00,28.0,0.3551965745426237,-0.4404437524328515,-1.2399999999999949,ClosedCalled,10.0,C,,,,,,81.16,2.2,10.0,2190.0000000000005,2017-06-30 13:30:00,0.3533584453988595,-0.5865750193621055,-1.6599999999999966,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,2089.9999999999973
2554,2554,80.75,2.115,Mid,2017-07-05 13:30:00,79.5,2017-07-28 16:00:00,23.0,0.4156548660654193,-0.5195685825817741,-1.25,ClosedCalled,10.0,C,,,,,,80.85,2.115,10.0,2105.0000000000005,2017-07-05 15:30:00,0.4151407598612568,-0.5604400258126943,-1.3499999999999943,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,2004.999999999997
2555,2555,80.0,1.6749999999999998,Mid,2017-07-07 11:30:00,79.5,2017-07-28 16:00:00,21.0,0.3639136904761904,-0.1819568452380952,-0.5,ClosedCalled,10.0,C,,,,,,80.13,1.6749999999999998,10.0,1664.9999999999998,2017-07-07 15:30:00,0.3633232901297296,-0.228893672781728,-0.6299999999999955,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1564.9999999999966
2556,2556,79.99,1.67,Mid,2017-07-07 13:30:00,79.5,2017-07-28 16:00:00,21.0,0.36287274004488657,-0.17780764262199256,-0.4899999999999949,ClosedCalled,10.0,C,,,,,,80.13,1.67,10.0,1660.0,2017-07-07 15:30:00,0.36223874299501396,-0.2282104080868572,-0.6299999999999955,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1559.9999999999966
2557,2557,80.19,1.66,Mid,2017-07-11 11:30:00,79.5,2017-07-28 16:00:00,17.0,0.4444591154830807,-0.3066767896833247,-0.6899999999999977,ClosedCalled,10.0,C,,,,,,80.54,1.66,10.0,1650.0,2017-07-11 13:30:00,0.44252764428343977,-0.4602287500547802,-1.0400000000000065,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1549.9999999999966
2558,2558,80.54,1.875,Mid,2017-07-11 13:30:00,79.5,2017-07-28 16:00:00,17.0,0.4998429717056924,-0.5198366905739232,-1.0400000000000065,ClosedCalled,10.0,C,,,,,,80.58,1.875,10.0,1865.0,2017-07-11 15:30:00,0.4995948491086681,-0.5395624370373607,-1.0799999999999983,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1764.9999999999966
2559,2559,81.08,2.2,Mid,2017-07-12 11:30:00,79.5,2017-07-28 16:00:00,16.0,0.6189874198322646,-0.978000123334977,-1.5799999999999983,ClosedCalled,10.0,C,,,,,,81.14,2.2,10.0,2190.0000000000005,2017-07-12 13:30:00,0.6185297017500617,-1.0143887108701015,-1.6400000000000006,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,2089.9999999999973
2560,2560,80.73,1.865,Mid,2017-07-13 13:30:00,79.5,2017-07-28 16:00:00,15.0,0.5621412940253521,-0.6914337916511851,-1.2300000000000042,ClosedCalled,10.0,C,,,,,,80.87,1.865,10.0,1855.0,2017-07-13 15:30:00,0.5611681299204484,-0.7688003379910169,-1.3700000000000043,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1754.9999999999966
2561,2561,80.87,1.945,Mid,2017-07-13 15:30:00,79.5,2017-07-28 16:00:00,15.0,0.5852396850912986,-0.8017783685750818,-1.3700000000000043,ClosedCalled,10.0,C,,,,,,81.02,1.945,10.0,1935.0,2017-07-13 16:00:00,0.584156175429935,-0.887917386653499,-1.5199999999999958,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1834.9999999999966
2562,2562,80.81,1.88,Mid,2017-07-14 11:30:00,79.5,2017-07-28 16:00:00,14.0,0.6065373804514999,-0.7945639683914661,-1.3100000000000025,ClosedCalled,10.0,C,,,,,,81.07,1.88,10.0,1870.0,2017-07-14 13:30:00,0.6045921514035489,-0.9492096777035676,-1.5699999999999932,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1769.9999999999966
2563,2563,81.07,2.05,Mid,2017-07-14 13:30:00,79.5,2017-07-28 16:00:00,14.0,0.6592627182857846,-1.0350424677086774,-1.5699999999999932,ClosedCalled,10.0,C,,,,,,81.18,2.05,10.0,2039.9999999999993,2017-07-14 15:30:00,0.6583694083694083,-1.1060606060606104,-1.6800000000000068,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1939.9999999999961
2564,2564,80.53,1.58,Mid,2017-07-18 13:30:00,79.5,2017-07-28 16:00:00,10.0,0.7161306345461321,-0.7376145535825168,-1.0300000000000011,ClosedCalled,10.0,C,,,,,,80.63,1.58,10.0,1570.0,2017-07-18 15:30:00,0.7152424655835298,-0.8082239861093854,-1.1299999999999957,79.59,,,,2017-07-28 16:00:00,,,-0.09000000000000341,10.0,-100.00000000000341,1469.9999999999966
